date,fixed,generation,t,price
2016-06-24,0.051000000000044565,6.0,9,34.46
2016-06-24,0.029999999999972715,6.690000000000509,10,31.96
2016-06-24,0.0909999999998945,7.079999999999927,11,30.01
2016-06-24,0.032000000000152795,7.119999999999891,12,29.93
2016-06-24,0.06299999999998818,6.795000000000073,13,28.27
2016-06-24,0.0809999999999036,6.239999999999782,14,28.66
2016-06-24,0.9670000000000982,5.545000000000073,15,28.38
2016-06-24,2.0120000000000573,4.055000000000291,16,29.63
2016-06-24,1.9189999999999827,2.4049999999997453,17,31.65
2016-06-24,0.2319999999998572,0.9539999999997235,18,34.98
2016-06-24,0.06600000000003092,0.0,19,35.53
2016-06-24,0.041999999999916326,0.0,20,34.95
2016-06-24,0.08700000000010277,0.0,21,33.28
2016-06-24,0.07399999999995543,0.0,22,34.12
2016-06-24,0.08100000000001728,0.0,23,32.04
2016-06-25,0.035000000000081855,0.0,0,30.14
2016-06-25,0.051000000000044565,0.0,1,28.97
2016-06-25,0.056999999999902684,0.0,2,26.64
2016-06-25,0.036999999999920874,0.031000000000858563,3,24.28
2016-06-25,0.06200000000012551,0.39499999999952706,4,23.35
2016-06-25,0.027000000000043656,1.1649999999999636,5,23.0
2016-06-25,0.06599999999991724,1.7399999999997817,6,24.0
2016-06-25,0.043000000000006366,2.5349999999998545,7,26.93
2016-06-25,0.30500000000006366,3.061000000000604,8,30.25
2016-06-25,0.8299999999999272,4.048999999999978,9,32.96
2016-06-25,0.1150000000000091,6.229999999999563,10,33.86
2016-06-25,0.07100000000014006,4.654000000000451,11,32.95
2016-06-25,0.02999999999985903,4.77599999999984,12,30.06
2016-06-25,0.07599999999990814,4.680000000000291,13,27.81
2016-06-25,0.03000000000020009,0.5499999999992724,14,25.08
2016-06-25,0.07600000000002183,0.7750000000005457,15,24.43
2016-06-25,0.028999999999996362,0.9349999999994907,16,24.43
2016-06-25,0.055999999999812644,0.47000000000025466,17,27.31
2016-06-25,0.05200000000002092,0.2960000000002765,18,29.42
2016-06-25,0.032000000000152795,0.01900000000023283,19,30.53
2016-06-25,0.07999999999992724,0.0,20,29.8
2016-06-25,0.01700000000005275,0.0,21,28.81
2016-06-25,0.08199999999999363,0.0,22,29.61
2016-06-25,0.016000000000076398,0.0,23,27.02
2016-06-26,0.06799999999998363,0.0,0,17.29
2016-06-26,0.02800000000002001,0.0,1,12.78
2016-06-26,0.05200000000002092,0.0,2,14.25
2016-06-26,0.04199999999980264,0.009999999999308784,3,13.35
2016-06-26,0.03499999999996817,0.21500000000014552,4,13.08
2016-06-26,0.05800000000010641,0.805000000000291,5,12.43
2016-06-26,0.02800000000002001,1.425000000000182,6,11.53
2016-06-26,0.06300000000010186,2.024999999999636,7,12.63
2016-06-26,0.024999999999863576,2.7899999999999636,8,13.46
2016-06-26,0.06199999999989814,2.6900000000005093,9,13.51
2016-06-26,0.028000000000133696,3.4849999999996726,10,9.79
2016-06-26,0.048999999999864485,3.8400000000001455,11,12.86
2016-06-26,0.9779999999999518,4.885000000000218,12,12.08
2016-06-26,1.7360000000001037,2.1899999999996,13,9.29
2016-06-26,1.9990000000000236,3.9200000000000728,14,8.05
2016-06-26,0.2419999999999618,1.8840000000000146,15,9.19
2016-06-26,0.08200000000010732,0.7860000000000582,16,11.67
2016-06-26,0.016999999999939064,0.4849999999996726,17,15.79
2016-06-26,0.06899999999995998,0.25500000000010914,18,23.76
2016-06-26,0.018000000000029104,0.010000000000218279,19,26.79
2016-06-26,0.06399999999996453,0.0,20,29.97
2016-06-26,0.028999999999996362,0.0,21,28.46
2016-06-26,0.03499999999996817,0.0,22,31.91
2016-06-26,0.05300000000011096,0.0,23,28.12
2016-06-27,0.016999999999939064,0.0,0,24.1
2016-06-27,0.07299999999997908,0.0,1,20.99
2016-06-27,0.01700000000005275,0.0,2,19.04
2016-06-27,0.05199999999990723,0.005000000000109139,3,16.29
2016-06-27,0.03600000000005821,0.3249999999998181,4,16.12
2016-06-27,0.03700000000003456,1.0399999999999636,5,19.02
2016-06-27,0.6100000000000136,1.7600000000002183,6,27.75
2016-06-27,0.019000000000005457,3.088999999999942,7,33.07
2016-06-27,0.06700000000012096,5.067000000000007,8,34.26
2016-06-27,0.02599999999983993,6.472999999999956,9,31.02
2016-06-27,0.047000000000025466,7.367000000000189,10,26.57
2016-06-27,1.7910000000001673,7.823999999999614,11,26.29
2016-06-27,0.05199999999967986,7.914999999999964,12,24.82
2016-06-27,0.04700000000013915,7.126000000000204,13,25.38
2016-06-27,0.03700000000003456,5.628999999999905,14,24.87
2016-06-27,0.05700000000001637,4.265000000000327,15,25.95
2016-06-27,0.03499999999996817,4.244999999999891,16,25.92
2016-06-27,0.05799999999987904,0.7349999999996726,17,28.08
2016-06-27,0.02800000000002001,0.21000000000003638,18,34.98
2016-06-27,0.07699999999999818,0.014000000000123691,19,39.05
2016-06-27,0.03099999999994907,0.0,20,38.31
2016-06-27,0.06400000000007822,0.0,21,36.52
2016-06-27,0.029999999999972715,0.0,22,36.4
2016-06-27,0.05400000000008731,0.0,23,31.69
2016-06-28,0.03099999999994907,0.0,0,26.84
2016-06-28,0.05000000000006821,0.0,1,24.4
2016-06-28,0.03199999999992542,0.0,2,24.09
2016-06-28,0.03999999999996362,0.015000000000327418,3,23.13
2016-06-28,0.05000000000006821,0.32599999999911233,4,22.76
2016-06-28,0.021999999999934516,0.7050000000008367,5,24.19
2016-06-28,0.06800000000009732,1.389999999999418,6,30.0
2016-06-28,0.015999999999849024,3.055000000000291,7,40.08
2016-06-28,0.07500000000015916,4.769999999999527,8,41.91
2016-06-28,2.552000000000021,6.300000000000182,9,41.98
2016-06-28,1.988999999999919,5.890000000000327,10,38.94
2016-06-28,0.36099999999999,6.894999999999527,11,37.88
2016-06-28,0.051000000000044565,7.624000000000706,12,35.36
2016-06-28,0.04900000000009186,7.076000000000022,13,34.08
2016-06-28,0.035999999999830834,6.7409999999999854,14,32.62
2016-06-28,0.07100000000014006,5.66399999999976,15,31.37
2016-06-28,0.024000000000114596,3.25,16,30.89
2016-06-28,0.07599999999990814,1.805000000000291,17,36.04
2016-06-28,0.029999999999972715,0.44099999999980355,18,39.85
2016-06-28,0.07299999999997908,0.014000000000123691,19,41.74
2016-06-28,0.04300000000012005,0.0,20,38.99
2016-06-28,0.04399999999998272,0.0,21,34.56
2016-06-28,0.04200000000003001,0.0,22,33.84
2016-06-28,0.04099999999993997,0.0,23,28.34
2016-06-29,0.052999999999883585,0.0,0,24.03
2016-06-29,0.024000000000114596,0.0,1,22.14
2016-06-29,0.0689999999998463,0.0,2,20.64
2016-06-29,0.01700000000005275,0.024999999999636202,3,19.91
2016-06-29,0.06999999999993634,0.11999999999989086,4,19.17
2016-06-29,0.020000000000095497,0.375,5,19.99
2016-06-29,0.053999999999973625,0.569999999999709,6,24.58
2016-06-29,0.8839999999999009,0.9000000000005457,7,32.91
2016-06-29,1.8800000000001091,2.005000000000109,8,34.94
2016-06-29,1.177000000000021,3.2399999999997817,9,31.82
2016-06-29,0.03700000000003456,3.5950000000002547,10,26.05
2016-06-29,0.0869999999998754,5.219999999999345,11,24.71
2016-06-29,0.7400000000001228,7.670000000000073,12,23.92
2016-06-29,0.09000000000003183,7.230000000000473,13,23.6
2016-06-29,0.01999999999998181,6.394999999999527,14,23.4
2016-06-29,0.07799999999997453,5.436000000000604,15,23.96
2016-06-29,0.04099999999993997,3.9489999999996144,16,23.71
2016-06-29,0.1329999999999245,2.119999999999891,17,26.54
2016-06-29,0.0869999999998754,0.45899999999983265,18,33.46
2016-06-29,0.12800000000015643,0.021000000000640284,19,38.99
2016-06-29,0.56899999999996,0.0,20,37.49
2016-06-29,0.40400000000022374,0.0,21,34.98
2016-06-29,0.09199999999987085,0.0,22,34.94
2016-06-29,0.09000000000014552,0.0,23,29.96
2016-06-30,0.07899999999995089,0.0,0,25.16
2016-06-30,0.07999999999992724,0.0,1,23.34
2016-06-30,0.08600000000001273,0.0,2,22.08
2016-06-30,0.07600000000002183,0.0,3,20.11
2016-06-30,0.0729999999998654,0.08500000000003638,4,19.82
2016-06-30,0.08500000000003638,0.5749999999998181,5,21.58
2016-06-30,0.07799999999997453,0.7100000000000364,6,26.61
2016-06-30,0.07100000000014006,0.6549999999997453,7,34.94
2016-06-30,0.08399999999983265,1.0799999999999272,8,39.86
2016-06-30,0.07400000000006912,2.3950000000004366,9,38.24
2016-06-30,0.07599999999979445,5.774999999999636,10,38.49
2016-06-30,0.0840000000002874,4.380000000000109,11,36.0
2016-06-30,0.07199999999988904,6.675000000000182,12,30.69
2016-06-30,0.044000000000096406,6.760000000000218,13,27.63
2016-06-30,0.02200000000016189,4.834999999999127,14,25.8
2016-06-30,0.042999999999665306,4.545000000000073,15,26.17
2016-06-30,0.08500000000003638,4.010000000000218,16,26.28
2016-06-30,0.07100000000014006,1.3850000000002183,17,29.77
2016-06-30,0.08500000000003638,0.7640000000001237,18,34.23
2016-06-30,0.04899999999997817,0.05099999999947613,19,38.28
2016-06-30,0.02800000000002001,0.0,20,34.91
2016-06-30,0.023999999999887223,0.0,21,31.11
2016-06-30,0.01999999999998181,0.0,22,32.38
2016-06-30,0.0740000000002965,0.0,23,27.72
2016-07-01,0.03499999999962711,0.0,0,29.36
2016-07-01,0.029999999999972715,0.0,1,24.69
2016-07-01,0.03500000000030923,0.0,2,23.42
2016-07-01,0.05399999999985994,0.015000000000327418,3,21.91
2016-07-01,0.03099999999994907,0.2640000000001237,4,20.19
2016-07-01,0.04600000000004911,1.1210000000000946,5,22.44
2016-07-01,0.04899999999997817,1.9239999999999782,6,26.84
2016-07-01,0.023999999999887223,1.9960000000000946,7,33.58
2016-07-01,0.06500000000028194,4.668999999999869,8,35.78
2016-07-01,0.032999999999901775,5.951000000000022,9,29.8
2016-07-01,0.03700000000003456,6.819999999999709,10,24.0
2016-07-01,0.07599999999979445,7.414999999999964,11,23.26
2016-07-01,0.6170000000001892,7.505000000000109,12,22.56
2016-07-01,0.12399999999979627,7.359999999999673,13,22.09
2016-07-01,0.031000000000176442,6.565000000000509,14,22.09
2016-07-01,0.0729999999998654,5.484999999999673,15,24.22
2016-07-01,0.035000000000081855,3.4650000000001455,16,27.0
2016-07-01,0.05999999999994543,1.9549999999999272,17,28.75
2016-07-01,0.04399999999986903,0.375,18,32.43
2016-07-01,0.05900000000019645,0.025000000000545697,19,33.95
2016-07-01,0.03999999999996362,0.0,20,32.67
2016-07-01,0.04800000000000182,0.0,21,30.07
2016-07-01,0.04500000000007276,0.0,22,31.91
2016-07-01,0.03499999999985448,0.0,23,27.59
2016-07-02,0.05999999999994543,0.0,0,22.03
2016-07-02,0.027000000000043656,0.0,1,20.38
2016-07-02,0.06999999999993634,0.0,2,19.4
2016-07-02,0.02200000000016189,0.009999999999308784,3,17.09
2016-07-02,0.06300000000010186,0.21000000000003638,4,16.79
2016-07-02,0.03099999999994907,0.30500000000029104,5,16.58
2016-07-02,0.04399999999986903,0.39499999999952706,6,17.99
2016-07-02,0.07300000000009277,0.7150000000001455,7,20.05
2016-07-02,0.020999999999958163,0.6999999999998181,8,21.41
2016-07-02,0.07699999999999818,0.7150000000001455,9,23.71
2016-07-02,0.02599999999983993,1.5799999999999272,10,22.04
2016-07-02,0.0580000000002201,3.1700000000000728,11,22.03
2016-07-02,0.028999999999996362,1.5850000000000364,12,21.87
2016-07-02,0.056999999999789,1.0050000000001091,13,20.86
2016-07-02,0.19800000000009277,0.8100000000004002,14,19.4
2016-07-02,1.8670000000001892,0.5850000000000364,15,18.52
2016-07-02,0.14099999999984902,0.29500000000007276,16,17.95
2016-07-02,0.03899999999998727,0.08999999999923602,17,19.96
2016-07-02,0.05300000000011096,0.19900000000052387,18,23.11
2016-07-02,0.018000000000029104,0.05099999999947613,19,25.33
2016-07-02,0.07400000000006912,0.0,20,25.48
2016-07-02,0.015999999999849024,0.0,21,25.03
2016-07-02,0.07000000000016371,0.0,22,25.97
2016-07-02,0.04399999999986903,0.0,23,22.4
2016-07-03,0.028999999999996362,0.0,0,18.07
2016-07-03,0.06300000000010186,0.0,1,9.32
2016-07-03,0.015999999999849024,0.0,2,7.88
2016-07-03,0.07500000000004547,0.010000000000218279,3,6.97
2016-07-03,0.016000000000076398,0.125,4,8.82
2016-07-03,0.05999999999994543,0.5299999999997453,5,7.77
2016-07-03,0.029999999999972715,1.5650000000005093,6,8.14
2016-07-03,1.2770000000000437,3.2349999999996726,7,8.82
2016-07-03,2.245999999999867,3.9650000000001455,8,12.2
2016-07-03,2.1820000000000164,5.190000000000509,9,9.92
2016-07-03,3.0779999999999745,7.029999999999745,10,8.92
2016-07-03,1.5860000000000127,6.644000000000233,11,8.86
2016-07-03,0.17600000000015825,7.855999999999767,12,8.92
2016-07-03,0.03699999999980719,7.539999999999964,13,7.09
2016-07-03,0.4570000000001073,6.381000000000313,14,6.98
2016-07-03,0.2699999999999818,4.164999999999964,15,7.14
2016-07-03,0.02200000000016189,3.643000000000029,16,8.97
2016-07-03,0.0729999999998654,2.1109999999998763,17,18.08
2016-07-03,0.018000000000029104,0.2899999999999636,18,22.02
2016-07-03,0.07300000000009277,0.009000000000014552,19,26.76
2016-07-03,0.015999999999849024,0.0,20,27.97
2016-07-03,0.05300000000011096,0.0,21,30.49
2016-07-03,0.03700000000003456,0.0,22,32.35
2016-07-03,0.021999999999934516,0.0,23,29.37
2016-07-04,0.07099999999991269,0.0,0,25.73
2016-07-04,0.01700000000005275,0.0,1,22.73
2016-07-04,0.05899999999996908,0.0,2,22.26
2016-07-04,0.03099999999994907,0.027000000000043656,3,21.65
2016-07-04,0.02500000000009095,0.28399999999965075,4,21.69
2016-07-04,0.06700000000000728,0.8550000000004729,5,23.37
2016-07-04,0.018000000000029104,1.5549999999993815,6,31.93
2016-07-04,0.05899999999996908,3.2899999999999636,7,35.19
2016-07-04,0.03099999999994907,5.0600000000004,8,37.93
2016-07-04,0.02800000000002001,5.635000000000218,9,33.54
2016-07-04,0.06600000000003092,7.144999999999527,10,32.91
2016-07-04,0.03600000000005821,7.565000000000509,11,31.68
2016-07-04,0.06799999999998363,6.724999999999454,12,29.98
2016-07-04,0.026999999999816282,7.3640000000004875,13,29.33
2016-07-04,0.068000000000211,6.745999999999185,14,29.75
2016-07-04,0.02099999999973079,5.6850000000004,15,29.26
2016-07-04,0.07500000000027285,4.1899999999996,16,30.47
2016-07-04,0.02800000000002001,2.2200000000002547,17,32.9
2016-07-04,0.05999999999994543,0.4260000000003856,18,35.98
2016-07-04,0.038000000000010914,0.01900000000023283,19,38.41
2016-07-04,0.04600000000004911,0.0,20,38.65
2016-07-04,0.03799999999978354,0.0,21,35.56
2016-07-04,0.04300000000012005,0.0,22,34.96
2016-07-04,0.04500000000007276,0.0,23,33.98
2016-07-05,0.02599999999983993,0.0,0,29.93
2016-07-05,0.06899999999995998,0.0,1,27.0
2016-07-05,0.018000000000029104,0.0,2,25.46
2016-07-05,0.06500000000005457,0.019999999999527063,3,23.88
2016-07-05,0.027000000000043656,0.23999999999978172,4,23.43
2016-07-05,0.04699999999979809,0.5950000000002547,5,25.31
2016-07-05,0.049000000000205546,1.6090000000003783,6,30.28
2016-07-05,0.02599999999983993,3.3359999999993306,7,34.94
2016-07-05,0.060000000000172804,4.220000000000255,8,36.46
2016-07-05,0.044000000000096406,5.234999999999673,9,35.05
2016-07-05,0.08899999999994179,5.885000000000218,10,32.54
2016-07-05,0.049999999999954525,6.989999999999782,11,31.46
2016-07-05,0.30700000000001637,6.990000000000691,12,28.6
2016-07-05,0.04399999999986903,6.944999999999709,13,26.52
2016-07-05,0.03899999999998727,6.614999999999782,14,24.34
2016-07-05,0.07199999999988904,5.864999999999782,15,22.28
2016-07-05,0.023000000000138243,4.295000000000073,16,22.14
2016-07-05,0.06600000000003092,1.8200000000006185,17,23.01
2016-07-05,0.035000000000081855,0.5,18,24.6
2016-07-05,0.02500000000009095,0.019999999999527063,19,27.57
2016-07-05,0.07699999999999818,0.0,20,26.9
2016-07-05,0.020999999999958163,0.0,21,23.95
2016-07-05,0.06599999999980355,0.0,22,22.89
2016-07-05,0.026000000000067303,0.0,23,18.96
2016-07-06,0.06899999999995998,0.0,0,8.18
2016-07-06,0.020999999999958163,0.0,1,9.26
2016-07-06,0.0420000000001437,0.0,2,8.17
2016-07-06,0.05399999999985994,0.010000000000218279,3,5.84
2016-07-06,0.018000000000029104,0.25,4,4.9
2016-07-06,0.06300000000010186,0.7049999999999272,5,10.72
2016-07-06,0.02800000000002001,1.3400000000001455,6,20.09
2016-07-06,0.05899999999996908,2.7899999999999636,7,24.54
2016-07-06,0.04699999999979809,4.234000000000378,8,24.15
2016-07-06,0.04800000000022919,6.130999999999403,9,20.12
2016-07-06,1.29099999999994,6.630000000000109,10,13.19
2016-07-06,2.814000000000078,7.7150000000001455,11,13.15
2016-07-06,0.6890000000000782,6.689000000000306,12,9.36
2016-07-06,0.02099999999973079,6.369999999999891,13,8.17
2016-07-06,0.08100000000013097,6.110999999999876,14,2.55
2016-07-06,0.02299999999991087,5.1899999999996,15,9.23
2016-07-06,0.06500000000005457,3.4650000000001455,16,11.6
2016-07-06,0.03199999999992542,1.694999999999709,17,14.73
2016-07-06,0.060000000000172804,0.5850000000000364,18,23.32
2016-07-06,0.027000000000043656,0.02900000000045111,19,28.27
2016-07-06,0.055999999999812644,0.0,20,29.32
2016-07-06,0.03999999999996362,0.0,21,29.6
2016-07-06,0.035000000000081855,0.0,22,31.75
2016-07-06,0.0500000000001819,0.0,23,28.84
2016-07-07,0.027999999999792635,0.0,0,29.09
2016-07-07,0.06300000000010186,0.0,1,25.56
2016-07-07,0.019000000000005457,0.0,2,24.21
2016-07-07,0.0649999999998272,0.019999999999527063,3,22.11
2016-07-07,0.026000000000067303,0.1959999999999127,4,22.98
2016-07-07,0.035000000000081855,0.49500000000080036,5,23.74
2016-07-07,0.05400000000008731,1.4949999999998909,6,30.6
2016-07-07,0.019000000000005457,3.2899999999999636,7,34.28
2016-07-07,0.06099999999992178,5.029999999999745,8,35.71
2016-07-07,0.03099999999994907,6.329999999999927,9,31.51
2016-07-07,0.057999999999992724,7.130000000000109,10,28.83
2016-07-07,0.04899999999997817,7.529999999999745,11,28.79
2016-07-07,0.32999999999992724,7.5,12,26.91
2016-07-07,0.044000000000096406,7.3100000000004,13,25.97
2016-07-07,0.049000000000205546,6.724999999999454,14,24.66
2016-07-07,1.3659999999999854,5.625,15,25.41
2016-07-07,0.04800000000000182,4.196000000000822,16,27.01
2016-07-07,0.0489999999997508,2.1539999999995416,17,30.42
2016-07-07,0.029000000000223736,0.3599999999996726,18,34.68
2016-07-07,0.07599999999979445,0.03400000000056025,19,37.77
2016-07-07,0.019000000000005457,0.0,20,37.91
2016-07-07,0.07100000000014006,0.0,21,32.49
2016-07-07,0.02299999999991087,0.0,22,36.53
2016-07-07,0.06199999999989814,0.0,23,32.8
2016-07-08,0.024000000000114596,0.0,0,28.62
2016-07-08,0.06799999999998363,0.0,1,26.52
2016-07-08,0.018000000000029104,0.0,2,25.04
2016-07-08,0.04599999999982174,0.027000000000043656,3,23.46
2016-07-08,0.046000000000276486,0.3239999999996144,4,23.18
2016-07-08,0.047999999999774445,0.8299999999999272,5,25.02
2016-07-08,0.0340000000001055,1.5340000000005602,6,30.0
2016-07-08,0.038000000000010914,2.720999999999549,7,34.99
2016-07-08,0.05700000000001637,4.055000000000291,8,38.62
2016-07-08,0.01799999999980173,6.041000000000167,9,35.26
2016-07-08,0.08000000000015461,7.0239999999994325,10,33.36
2016-07-08,0.03499999999985448,7.5,11,32.93
2016-07-08,0.3330000000000837,7.420000000000073,12,30.15
2016-07-08,0.027000000000043656,6.104000000000269,13,27.91
2016-07-08,0.06799999999998363,3.2460000000000946,14,26.53
2016-07-08,0.8609999999998763,3.0399999999999636,15,25.91
2016-07-08,0.03000000000020009,2.074999999999818,16,26.94
2016-07-08,0.05700000000001637,0.8249999999998181,17,27.38
2016-07-08,0.03999999999996362,0.2390000000004875,18,28.54
2016-07-08,0.05400000000008731,0.016999999999825377,19,29.79
2016-07-08,0.026999999999816282,0.0,20,28.1
2016-07-08,0.06600000000003092,0.0,21,26.91
2016-07-08,0.01999999999998181,0.0,22,28.08
2016-07-08,0.06400000000007822,0.0,23,24.61
2016-07-09,0.024000000000114596,0.0,0,20.7
2016-07-09,0.06899999999995998,0.0,1,18.61
2016-07-09,0.021999999999934516,0.0,2,17.39
2016-07-09,0.04099999999993997,0.0,3,19.0
2016-07-09,0.05300000000011096,0.22800000000006548,4,17.1
2016-07-09,0.01999999999998181,0.7460000000000946,5,17.01
2016-07-09,0.06299999999987449,1.7749999999996362,6,18.12
2016-07-09,0.021000000000185537,2.3460000000004584,7,22.32
2016-07-09,0.07600000000002183,3.8289999999997235,8,21.99
2016-07-09,0.018000000000029104,4.829999999999927,9,21.78
2016-07-09,0.055999999999812644,5.011000000000422,10,16.99
2016-07-09,0.08100000000013097,7.26299999999992,11,16.99
2016-07-09,2.689000000000078,6.40099999999984,12,15.32
2016-07-09,2.544999999999618,5.684999999999491,13,8.98
2016-07-09,0.833000000000311,6.624000000000706,14,11.64
2016-07-09,0.12099999999986721,5.300999999999476,15,11.25
2016-07-09,0.08000000000015461,3.875,16,16.9
2016-07-09,0.047000000000025466,2.0349999999998545,17,22.0
2016-07-09,0.07799999999997453,0.40500000000065484,18,27.92
2016-07-09,0.049999999999954525,0.014999999999417923,19,30.63
2016-07-09,0.06199999999989814,0.0,20,30.25
2016-07-09,0.03999999999996362,0.0,21,29.86
2016-07-09,0.07300000000009277,0.0,22,30.61
2016-07-09,0.02800000000002001,0.0,23,28.0
2016-07-10,0.07600000000002183,0.0,0,23.17
2016-07-10,0.019000000000005457,0.0,1,18.54
2016-07-10,0.07399999999984175,0.0,2,15.04
2016-07-10,0.02200000000016189,0.010000000000218279,3,11.96
2016-07-10,0.049999999999954525,0.16499999999996362,4,11.17
2016-07-10,0.04500000000007276,0.32999999999992724,5,9.91
2016-07-10,0.03899999999998727,1.1700000000000728,6,10.63
2016-07-10,0.05999999999994543,3.0900000000001455,7,10.1
2016-07-10,0.01999999999998181,4.764999999999418,8,12.36
2016-07-10,0.06300000000010186,6.040000000000873,9,10.64
2016-07-10,0.035999999999830834,6.809999999999491,10,7.62
2016-07-10,0.07600000000002183,7.220000000000255,11,9.12
2016-07-10,0.029999999999972715,7.194999999999709,12,6.88
2016-07-10,0.7030000000002019,6.890000000000327,13,0.0
2016-07-10,0.5609999999999218,6.269999999999527,14,0.0
2016-07-10,0.04600000000004911,5.260000000000218,15,3.96
2016-07-10,0.08199999999987995,3.625,16,10.14
2016-07-10,0.024000000000114596,1.6350000000002183,17,19.5
2016-07-10,0.08799999999996544,0.5860000000002401,18,24.18
2016-07-10,0.029999999999972715,0.009000000000014552,19,29.93
2016-07-10,0.07500000000004547,0.0,20,30.91
2016-07-10,0.026000000000067303,0.0,21,30.92
2016-07-10,0.07899999999995089,0.0,22,31.49
2016-07-10,0.02299999999991087,0.0,23,29.81
2016-07-11,0.06300000000010186,0.0,0,20.6
2016-07-11,0.041999999999916326,0.0,1,20.56
2016-07-11,0.04500000000007276,0.0,2,21.08
2016-07-11,0.0420000000001437,0.014999999999417923,3,19.96
2016-07-11,0.04399999999986903,0.23500000000058208,4,19.77
2016-07-11,0.1069999999999709,0.5349999999998545,5,22.1
2016-07-11,0.2339999999999236,1.2989999999999782,6,27.67
2016-07-11,0.07200000000011642,2.826000000000022,7,32.03
2016-07-11,0.026999999999816282,4.344999999999345,8,32.94
2016-07-11,0.06700000000000728,4.704999999999927,9,29.95
2016-07-11,0.028999999999996362,3.600000000000364,10,26.28
2016-07-11,0.07500000000004547,4.364999999999782,11,24.91
2016-07-11,0.03099999999994907,3.230000000000473,12,22.09
2016-07-11,0.05900000000019645,1.9849999999996726,13,20.4
2016-07-11,0.04599999999982174,1.0850000000000364,14,20.08
2016-07-11,0.03899999999998727,1.1649999999999636,15,20.34
2016-07-11,0.05999999999994543,0.8950000000004366,16,22.23
2016-07-11,0.0420000000001437,0.5099999999993088,17,25.45
2016-07-11,0.07199999999988904,0.2000000000007276,18,28.8
2016-07-11,0.020999999999958163,0.014999999999417923,19,31.25
2016-07-11,0.07799999999997453,0.0,20,31.48
2016-07-11,0.019000000000005457,0.0,21,30.02
2016-07-11,0.06300000000010186,0.0,22,28.5
2016-07-11,0.03600000000005821,0.0,23,26.97
2016-07-12,0.05099999999993088,0.0,0,25.09
2016-07-12,0.032999999999901775,0.0,1,23.98
2016-07-12,0.04800000000022919,0.0,2,22.39
2016-07-12,0.05099999999993088,0.0,3,22.59
2016-07-12,0.018000000000029104,0.0749999999998181,4,22.58
2016-07-12,0.0729999999998654,0.20900000000074215,5,24.51
2016-07-12,0.024000000000114596,0.7559999999994034,6,28.53
2016-07-12,0.06500000000005457,1.1450000000004366,7,33.63
2016-07-12,1.8330000000000837,2.844000000000051,8,34.94
2016-07-12,1.9529999999997472,1.8959999999997308,9,31.98
2016-07-12,1.7170000000000982,0.6199999999998909,10,31.96
2016-07-12,0.2829999999999018,1.1890000000003056,11,32.7
2016-07-12,0.03700000000003456,0.9459999999999127,12,31.44
2016-07-12,0.04800000000000182,1.0349999999998545,13,29.99
2016-07-12,0.0340000000001055,0.649000000000342,14,30.22
2016-07-12,0.07099999999991269,0.3350000000000364,15,30.42
2016-07-12,0.02500000000009095,0.40099999999983993,16,30.32
2016-07-12,0.05799999999976535,0.2640000000001237,17,31.91
2016-07-12,0.03600000000005821,0.1359999999995125,18,33.03
2016-07-12,0.052000000000134605,0.0,19,33.61
2016-07-12,0.03899999999998727,0.0,20,33.06
2016-07-12,0.04099999999993997,0.0,21,33.67
2016-07-12,0.05400000000008731,0.0,22,33.38
2016-07-12,0.021999999999934516,0.0,23,30.84
2016-07-13,0.057999999999992724,0.0,0,27.95
2016-07-13,0.029999999999972715,0.0,1,27.16
2016-07-13,0.06300000000010186,0.0,2,26.05
2016-07-13,0.01799999999980173,0.0,3,25.0
2016-07-13,0.05400000000008731,0.29500000000007276,4,25.1
2016-07-13,0.0420000000001437,0.9250000000001819,5,26.18
2016-07-13,0.032999999999901775,1.6310000000003129,6,31.85
2016-07-13,0.04299999999989268,2.713999999999942,7,34.94
2016-07-13,0.03000000000020009,1.8849999999993088,8,40.42
2016-07-13,0.06399999999985084,1.9950000000008004,9,40.62
2016-07-13,0.018000000000029104,2.1899999999996,10,39.36
2016-07-13,0.07200000000011642,1.7849999999998545,11,39.66
2016-07-13,0.032999999999901775,2.1460000000006403,12,36.03
2016-07-13,0.05400000000008731,0.9329999999999927,13,36.05
2016-07-13,0.023999999999887223,0.8409999999994398,14,35.36
2016-07-13,0.05600000000004002,0.3350000000000364,15,32.87
2016-07-13,0.038000000000010914,0.19400000000041473,16,31.94
2016-07-13,0.04600000000004911,0.22599999999965803,17,32.94
2016-07-13,0.3609999999998763,0.113999999999578,18,34.22
2016-07-13,0.04800000000000182,0.012000000000625732,19,35.06
2016-07-13,0.044000000000096406,0.0,20,33.01
2016-07-13,0.023999999999887223,0.0,21,30.81
2016-07-13,0.05700000000001637,0.0,22,31.4
2016-07-13,0.026000000000067303,0.0,23,27.86
2016-07-14,0.05899999999996908,0.0,0,23.46
2016-07-14,0.018000000000029104,0.0,1,23.24
2016-07-14,0.06799999999998363,0.0,2,22.1
2016-07-14,0.021999999999934516,0.0,3,21.83
2016-07-14,0.035000000000081855,0.057999999999992724,4,21.06
2016-07-14,0.04600000000004911,0.2359999999998763,5,22.05
2016-07-14,0.03099999999994907,0.3599999999996726,6,24.06
2016-07-14,0.052000000000134605,1.0900000000001455,7,29.42
2016-07-14,0.01799999999980173,1.944999999999709,8,32.05
2016-07-14,0.06899999999995998,2.9700000000002547,9,31.02
